event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC Fight Night: Korean Zombie vs. Rodriguez,Tom Johnson,Ashley Yoder,Amanda Cooper,Ashley Yoder,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/bd5efa4b53dc1642
UFC Fight Night: Korean Zombie vs. Rodriguez,Tom Johnson,Davi Ramos,John Gunther,Davi Ramos,3,F,Lightweight,M,Submission,Rear Naked Choke,1,1:57,http://ufcstats.com/fight-details/933cf2674503c63d
UFC Fight Night: Korean Zombie vs. Rodriguez,Tim Mills,Devonte Smith,Julian Erosa,Devonte Smith,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,1,0:46,http://ufcstats.com/fight-details/79fb77a0b0294aec
UFC Fight Night: Korean Zombie vs. Rodriguez,Tom Johnson,Joseph Morales,Eric Shelton,Eric Shelton,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/3210723fbb018fa7
UFC Fight Night: Korean Zombie vs. Rodriguez,Tim Mills,Mark De La Rosa,Joby Sanchez,Mark De La Rosa,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/38abefbf24624a35
UFC 230: Cormier vs. Lewis,Herb Dean,Daniel Cormier,Derrick Lewis,Daniel Cormier,5,T,Heavyweight,M,Submission,Rear Naked Choke,2,2:14,http://ufcstats.com/fight-details/e9700d51ec2b940b
UFC 230: Cormier vs. Lewis,Dan Miragliotta,Chris Weidman,Jacare Souza,Jacare Souza,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,2:46,http://ufcstats.com/fight-details/c037cdc1de53de8e
UFC 230: Cormier vs. Lewis,Keith Peterson,David Branch,Jared Cannonier,Jared Cannonier,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,2,0:39,http://ufcstats.com/fight-details/b4ec3e067604f90a
UFC 230: Cormier vs. Lewis,Yves Lavigne,Karl Roberson,Jack Marshman,Karl Roberson,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7aede55e4e47c698
UFC 230: Cormier vs. Lewis,Herb Dean,Derek Brunson,Israel Adesanya,Israel Adesanya,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,4:51,http://ufcstats.com/fight-details/e4e1d12441b90866
UFC 230: Cormier vs. Lewis,Dan Miragliotta,Jason Knight,Jordan Rinaldi,Jordan Rinaldi,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/78bb2b441917848c
UFC 230: Cormier vs. Lewis,Keith Peterson,Sijara Eubanks,Roxanne Modafferi,Sijara Eubanks,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/752f19e9c201ea57
UFC 230: Cormier vs. Lewis,Yves Lavigne,Julio Arce,Sheymon Moraes,Sheymon Moraes,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/41be95916aef568f
UFC 230: Cormier vs. Lewis,Herb Dean,Lyman Good,Ben Saunders,Lyman Good,3,F,Welterweight,M,KO/TKO,Punches to Head In Clinch,1,1:32,http://ufcstats.com/fight-details/b8b2cdf962cc65a0
UFC 230: Cormier vs. Lewis,Yves Lavigne,Shane Burgos,Kurt Holobaugh,Shane Burgos,3,F,Featherweight,M,Submission,Armbar From Bottom Guard,1,2:11,http://ufcstats.com/fight-details/3729ff914eaede07
UFC 230: Cormier vs. Lewis,Dan Miragliotta,Adam Wieczorek,Marcos Rogerio de Lima,Marcos Rogerio de Lima,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/33116969380185a9
UFC Fight Night: Oezdemir vs. Smith,Yves Lavigne,Volkan Oezdemir,Anthony Smith,Anthony Smith,5,F,Light Heavyweight,M,Submission,Rear Naked Choke,3,4:26,http://ufcstats.com/fight-details/96b59d89ecac66d0
UFC Fight Night: Oezdemir vs. Smith,Jerin Valel,Michael Johnson,Artem Lobov,Michael Johnson,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e202f273220aa533
UFC Fight Night: Oezdemir vs. Smith,Yves Lavigne,Misha Cirkunov,Patrick Cummins,Misha Cirkunov,3,F,Light Heavyweight,M,Submission,Arm Triangle From Side Control,1,2:40,http://ufcstats.com/fight-details/a9a770bac1261af9
UFC Fight Night: Oezdemir vs. Smith,Jerin Valel,Andre Soukhamthath,Jonathan Martinez,Andre Soukhamthath,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e1eeb61d0669ce45
UFC Fight Night: Oezdemir vs. Smith,Yves Lavigne,Gian Villante,Ed Herman,Gian Villante,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/53d6e37063f9c404
UFC Fight Night: Oezdemir vs. Smith,Jerin Valel,Alex Garcia,Court McGee,Court McGee,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8a08b8043f83d245
UFC Fight Night: Oezdemir vs. Smith,Eric Nevitt,Nordine Taleb,Sean Strickland,Sean Strickland,3,F,Welterweight,M,KO/TKO,Punch to Head On Ground,2,3:10,http://ufcstats.com/fight-details/6fd7f6f1deaef4e8
UFC Fight Night: Oezdemir vs. Smith,Barry Gallant,Thibault Gouti,Nasrat Haqparast,Nasrat Haqparast,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3d7ea6012fd8f786
UFC Fight Night: Oezdemir vs. Smith,Yves Lavigne,Calvin Kattar,Chris Fishgold,Calvin Kattar,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:11,http://ufcstats.com/fight-details/bd0622b184ab4f28
UFC Fight Night: Oezdemir vs. Smith,Eric Nevitt,Sarah Moras,Talita Bernardo,Talita Bernardo,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8dcfa933877e3a0b
UFC Fight Night: Oezdemir vs. Smith,Barry Gallant,Te Edwards,Don Madge,Don Madge,3,F,Lightweight,M,KO/TKO,Kick to Head In Clinch,2,0:14,http://ufcstats.com/fight-details/9d204f44a9988b93
UFC Fight Night: Oezdemir vs. Smith,Eric Nevitt,Arjan Bhullar,Marcelo Golm,Arjan Bhullar,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4f42acd810ed5173
UFC Fight Night: Oezdemir vs. Smith,Barry Gallant,Stevie Ray,Jessin Ayari,Stevie Ray,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/53bb7c4a606d60c0
UFC 229: Khabib vs. McGregor,Herb Dean,Khabib Nurmagomedov,Conor McGregor,Khabib Nurmagomedov,5,T,Lightweight,M,Submission,Rear Naked Choke,4,3:03,http://ufcstats.com/fight-details/3eea92e7f26fb05b
UFC 229: Khabib vs. McGregor,Jason Herzog,Tony Ferguson,Anthony Pettis,Tony Ferguson,3,F,Lightweight,M,KO/TKO,"to    
      Corner Stoppage",2,5:00,http://ufcstats.com/fight-details/8f6dda53ea3b09c7
UFC 229: Khabib vs. McGregor,Dan Miragliotta,Ovince Saint Preux,Dominick Reyes,Dominick Reyes,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3c5442bb62ca1505
UFC 229: Khabib vs. McGregor,Herb Dean,Derrick Lewis,Alexander Volkov,Derrick Lewis,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,3,4:49,http://ufcstats.com/fight-details/397ace87deeb8697
UFC 229: Khabib vs. McGregor,Jason Herzog,Michelle Waterson-Gomez,Felice Herrig,Michelle Waterson-Gomez,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/adee1fc200ed1a12
UFC 229: Khabib vs. McGregor,Herb Dean,Sergio Pettis,Jussier Formiga,Jussier Formiga,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8f5482992dad74d2
UFC 229: Khabib vs. McGregor,Dan Miragliotta,Vicente Luque,Jalin Turner,Vicente Luque,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,1,3:52,http://ufcstats.com/fight-details/48ea8a30f7b88cfc
UFC 229: Khabib vs. McGregor,Chris Tognoni,Aspen Ladd,Tonya Evinger,Aspen Ladd,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Back Control,1,3:26,http://ufcstats.com/fight-details/e2e524bb5392a3ea
UFC 229: Khabib vs. McGregor,Jason Herzog,Scott Holtzman,Alan Patrick,Scott Holtzman,3,F,Lightweight,M,KO/TKO,Elbows to Head From Mount,3,3:42,http://ufcstats.com/fight-details/c835ccffa472970e
UFC 229: Khabib vs. McGregor,Chris Tognoni,Lina Lansberg,Yana Santos,Yana Santos,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/21be9181725ab599
UFC 229: Khabib vs. McGregor,Dan Miragliotta,Gray Maynard,Nik Lentz,Nik Lentz,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,2,1:19,http://ufcstats.com/fight-details/9bc042a700d9a531
UFC 229: Khabib vs. McGregor,Chris Tognoni,Ryan LaFlare,Anthony Rocco Martin,Anthony Rocco Martin,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,3,1:00,http://ufcstats.com/fight-details/68ba4aca75b02496
UFC Fight Night: Marreta vs. Anders,Marc Goddard,Thiago Santos,Eryk Anders,Thiago Santos,5,F,Light Heavyweight,M,KO/TKO,to,3,5:00,http://ufcstats.com/fight-details/7cdda45e7d52bf40
UFC Fight Night: Marreta vs. Anders,Jerin Valel,Alex Oliveira,Carlo Pedersoli Jr.,Alex Oliveira,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,0:39,http://ufcstats.com/fight-details/a409a5381f082e8f
UFC Fight Night: Marreta vs. Anders,Marc Goddard,Sam Alvey,Rogerio Nogueira,Rogerio Nogueira,3,F,Light Heavyweight,M,KO/TKO,Punch to Head In Clinch,2,1:00,http://ufcstats.com/fight-details/1669773acd404217
UFC Fight Night: Marreta vs. Anders,Fernando Portella,Renan Barao,Andre Ewell,Andre Ewell,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f4187c30c311eb93
UFC Fight Night: Marreta vs. Anders,Jerin Valel,Charles Oliveira,Christos Giagos,Charles Oliveira,3,F,Lightweight,M,Submission,Rear Naked Choke,2,3:22,http://ufcstats.com/fight-details/ba766bd03090dab9
UFC Fight Night: Marreta vs. Anders,Marc Goddard,Francisco Trinaldo,Evan Dunham,Francisco Trinaldo,3,F,Lightweight,M,KO/TKO,Knee to Body In Clinch,2,4:10,http://ufcstats.com/fight-details/3d9398386c84109b
UFC Fight Night: Marreta vs. Anders,Fernando Portella,Luis Henrique,Ryan Spann,Ryan Spann,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/30eaf1650bc359b3
UFC Fight Night: Marreta vs. Anders,Marc Goddard,Augusto Sakai,Chase Sherman,Augusto Sakai,3,F,Heavyweight,M,KO/TKO,Punches to Head From Side Control,3,4:03,http://ufcstats.com/fight-details/d7c7b312279104d2
UFC Fight Night: Marreta vs. Anders,Jerin Valel,Sergio Moraes,Ben Saunders,Sergio Moraes,3,F,Welterweight,M,Submission,Arm Triangle From Mount,2,4:42,http://ufcstats.com/fight-details/b509c337d181c567
UFC Fight Night: Marreta vs. Anders,Camila Albuquerque,Mayra Bueno Silva,Gillian Robertson,Mayra Bueno Silva,3,F,Women's Flyweight,F,Submission,Armbar From Bottom Guard,1,4:55,http://ufcstats.com/fight-details/0c618cd41b88c558
UFC Fight Night: Marreta vs. Anders,Jerin Valel,Thales Leites,Hector Lombard,Thales Leites,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c5479f20e4db357d
UFC Fight Night: Marreta vs. Anders,Fernando Portella,Elizeu Zaleski dos Santos,Luigi Vendramini,Elizeu Zaleski dos Santos,3,F,Welterweight,M,KO/TKO,Flying Knee Head,2,1:20,http://ufcstats.com/fight-details/1c6d3ef6beb9966e
UFC Fight Night: Marreta vs. Anders,Camila Albuquerque,Livinha Souza,Alex Chambers,Livinha Souza,3,F,Women's Strawweight,F,Submission,Guillotine Choke From Mount,1,1:21,http://ufcstats.com/fight-details/37ff18106c6e38fc
UFC Fight Night: Hunt vs. Oleinik,Herb Dean,Mark Hunt,Aleksei Oleinik,Aleksei Oleinik,5,F,Heavyweight,M,Submission,Rear Naked Choke,1,4:26,http://ufcstats.com/fight-details/eebb4dde70a67369
UFC Fight Night: Hunt vs. Oleinik,Marc Goddard,Jan Blachowicz,Nikita Krylov,Jan Blachowicz,3,F,Light Heavyweight,M,Submission,Arm Triangle From Back Control,2,2:41,http://ufcstats.com/fight-details/880f2bb0a639a5a0
UFC Fight Night: Hunt vs. Oleinik,Leon Roberts,Andrei Arlovski,Shamil Abdurakhimov,Shamil Abdurakhimov,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a7e8416f0d57c8e0
UFC Fight Night: Hunt vs. Oleinik,Marc Goddard,Aleksei Kunchenko,Thiago Alves,Aleksei Kunchenko,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dd0a3aedba5cee87
UFC Fight Night: Hunt vs. Oleinik,Herb Dean,Khalid Murtazaliev,CB Dollaway,Khalid Murtazaliev,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,5:00,http://ufcstats.com/fight-details/d40f865aa6be9cd0
UFC Fight Night: Hunt vs. Oleinik,Marc Goddard,Petr Yan,Jin Soo Son,Petr Yan,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c76fd2ddcbc4713d
UFC Fight Night: Hunt vs. Oleinik,Leon Roberts,Rustam Khabilov,Kajan Johnson,Rustam Khabilov,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ba33d0868b25483b
UFC Fight Night: Hunt vs. Oleinik,Kiselev Viacheslav,Mairbek Taisumov,Desmond Green,Mairbek Taisumov,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f56c6646b54c0662
UFC Fight Night: Hunt vs. Oleinik,Herb Dean,Magomed Ankalaev,Marcin Prachnio,Magomed Ankalaev,3,F,Light Heavyweight,M,KO/TKO,Kick to Head At Distance,1,3:09,http://ufcstats.com/fight-details/1687e2cd061b7aec
UFC Fight Night: Hunt vs. Oleinik,Marc Goddard,Adam Yandiev,Jordan Johnson,Jordan Johnson,3,F,Middleweight,M,Submission,Arm Triangle From Half Guard,2,0:42,http://ufcstats.com/fight-details/ed72edc2ce0f3c5f
UFC Fight Night: Hunt vs. Oleinik,Leon Roberts,Ramazan Emeev,Stefan Sekulic,Ramazan Emeev,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/67f559403a6ec7cb
UFC Fight Night: Hunt vs. Oleinik,Kiselev Viacheslav,Merab Dvalishvili,Terrion Ware,Merab Dvalishvili,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6455d9c54d99b851
UFC 228: Woodley vs. Till,Dan Miragliotta,Tyron Woodley,Darren Till,Tyron Woodley,5,T,Welterweight,M,Submission,D'Arce Choke From Half Guard,2,4:19,http://ufcstats.com/fight-details/b66ac52bfb217761
UFC 228: Woodley vs. Till,Kerry Hatley,Jessica Andrade,Karolina Kowalkiewicz,Jessica Andrade,3,F,Women's Strawweight,F,KO/TKO,Punch to Head At Distance,1,1:58,http://ufcstats.com/fight-details/dbf786f9808c6a08
UFC 228: Woodley vs. Till,Jacob Montalvo,Zabit Magomedsharipov,Brandon Davis,Zabit Magomedsharipov,3,F,Featherweight,M,Submission,Suloev Stretch From Back Control,2,3:46,http://ufcstats.com/fight-details/b2625001e0b89369
UFC 228: Woodley vs. Till,Dan Miragliotta,Jimmie Rivera,John Dodson,Jimmie Rivera,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/82342dc6be82778b
UFC 228: Woodley vs. Till,Jacob Montalvo,Abdul Razak Alhassan,Niko Price,Abdul Razak Alhassan,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,0:43,http://ufcstats.com/fight-details/f3bebb48771a414a
UFC 228: Woodley vs. Till,Kerry Hatley,Carla Esparza,Tatiana Suarez,Tatiana Suarez,3,F,Women's Strawweight,F,KO/TKO,Punches to Head From Guard,3,4:33,http://ufcstats.com/fight-details/fd61e6146f3b2942
UFC 228: Woodley vs. Till,Kevin MacDonald,Aljamain Sterling,Cody Stamann,Aljamain Sterling,3,F,Bantamweight,M,Submission,Suloev Stretch From Back Control,2,3:42,http://ufcstats.com/fight-details/e65ffb177a2c7669
UFC 228: Woodley vs. Till,Dan Miragliotta,Geoff Neal,Frank Camacho,Geoff Neal,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,2,1:23,http://ufcstats.com/fight-details/6caf9ebf42ddae2e
UFC 228: Woodley vs. Till,Jacob Montalvo,Charles Byrd,Darren Stewart,Darren Stewart,3,F,Middleweight,M,KO/TKO,Elbow to Head At Distance,2,2:17,http://ufcstats.com/fight-details/7658965c2a700b39
UFC 228: Woodley vs. Till,Kerry Hatley,Diego Sanchez,Craig White,Diego Sanchez,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/294a9e9780afa789
UFC 228: Woodley vs. Till,Kevin MacDonald,Jim Miller,Alex White,Jim Miller,3,F,Lightweight,M,Submission,Rear Naked Choke,1,1:29,http://ufcstats.com/fight-details/e40a5bd62ce710ac
UFC 228: Woodley vs. Till,Dan Miragliotta,Irene Aldana,Lucie Pudilova,Irene Aldana,3,F,Women's Bantamweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/a65909d4083c2088
UFC 228: Woodley vs. Till,Jacob Montalvo,Robert Sanchez,Jarred Brooks,Jarred Brooks,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/9399c772adc7bcab
UFC Fight Night: Gaethje vs. Vick,Kevin MacDonald,Justin Gaethje,James Vick,Justin Gaethje,5,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,1,1:27,http://ufcstats.com/fight-details/d6f6ac29008509db
UFC Fight Night: Gaethje vs. Vick,Blake Grice,Michael Johnson,Andre Fili,Michael Johnson,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/48a9d2a3967d13a4
UFC Fight Night: Gaethje vs. Vick,Bryan Miner,Cortney Casey,Angela Hill,Cortney Casey,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f20e742e6b0c0b3b
UFC Fight Night: Gaethje vs. Vick,Bryan Miner,Jake Ellenberger,Bryan Barberena,Bryan Barberena,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,2:26,http://ufcstats.com/fight-details/aa91cb7567d6c48a
UFC Fight Night: Gaethje vs. Vick,Dave Jobeun,John Moraga,Deiveson Figueiredo,Deiveson Figueiredo,3,F,Flyweight,M,KO/TKO,Punch to Body In Clinch,2,3:08,http://ufcstats.com/fight-details/7fe1486a2c33bf91
UFC Fight Night: Gaethje vs. Vick,Blake Grice,Eryk Anders,Tim Williams,Eryk Anders,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,3,4:42,http://ufcstats.com/fight-details/3b701c0a0525341b
UFC Fight Night: Gaethje vs. Vick,Kevin MacDonald,James Krause,Warlley Alves,James Krause,3,F,Welterweight,M,KO/TKO,Flying Knee Head,2,2:28,http://ufcstats.com/fight-details/62fecd327391557e
UFC Fight Night: Gaethje vs. Vick,Brandon Pfannenstiel,Cory Sandhagen,Iuri Alcantara,Cory Sandhagen,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,2,1:01,http://ufcstats.com/fight-details/3e0090669d51415f
UFC Fight Night: Gaethje vs. Vick,Dave Jobeun,Andrew Sanchez,Markus Perez,Andrew Sanchez,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5e3779f7c1c39679
UFC Fight Night: Gaethje vs. Vick,Bryan Miner,Mickey Gall,George Sullivan,Mickey Gall,3,F,Welterweight,M,Submission,Rear Naked Choke,1,1:09,http://ufcstats.com/fight-details/67e1ec8ee2db3423
UFC Fight Night: Gaethje vs. Vick,Kevin MacDonald,Joanne Wood,Kalindra Faria,Joanne Wood,3,F,Women's Flyweight,F,Submission,Armbar From Bottom Guard,1,4:57,http://ufcstats.com/fight-details/9115354413739aa8
UFC Fight Night: Gaethje vs. Vick,Blake Grice,Drew Dober,Jon Tuck,Drew Dober,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/047d6739aa1d5c1e
UFC Fight Night: Gaethje vs. Vick,Dave Jobeun,Rani Yahya,Luke Sanders,Rani Yahya,3,F,Bantamweight,M,Submission,Heel Hook On Ground,1,1:31,http://ufcstats.com/fight-details/5362ea7c63432cf9
UFC 227: Dillashaw vs. Garbrandt 2,Herb Dean,TJ Dillashaw,Cody Garbrandt,TJ Dillashaw,5,T,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,4:10,http://ufcstats.com/fight-details/de32c5a78aaf89e9
UFC 227: Dillashaw vs. Garbrandt 2,Mike Beltran,Demetrious Johnson,Henry Cejudo,Henry Cejudo,5,T,Flyweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/f2ca358ea9bec156
UFC 227: Dillashaw vs. Garbrandt 2,Blake Grice,Cub Swanson,Renato Moicano,Renato Moicano,3,F,Featherweight,M,Submission,Rear Naked Choke,1,4:15,http://ufcstats.com/fight-details/520f6379fefd8fda
UFC 227: Dillashaw vs. Garbrandt 2,Herb Dean,Polyana Viana,JJ Aldrich,JJ Aldrich,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d2f6b87189908088
UFC 227: Dillashaw vs. Garbrandt 2,Mike Beltran,Thiago Santos,Kevin Holland,Thiago Santos,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3b03f8d3a55f3cb2
UFC 227: Dillashaw vs. Garbrandt 2,Blake Grice,Pedro Munhoz,Brett Johns,Pedro Munhoz,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c8a9d3917d77ede2
UFC 227: Dillashaw vs. Garbrandt 2,Frank Trigg,Ricky Simon,Montel Jackson,Ricky Simon,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e57a78a422439774
UFC 227: Dillashaw vs. Garbrandt 2,Mike Beltran,Ricardo Ramos,Kyung Ho Kang,Ricardo Ramos,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/65223fa6055df489
UFC 227: Dillashaw vs. Garbrandt 2,Blake Grice,Matt Sayles,Sheymon Moraes,Sheymon Moraes,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e85e83ab4e60e768
UFC 227: Dillashaw vs. Garbrandt 2,Frank Trigg,Alex Perez,Jose Torres,Alex Perez,3,F,Flyweight,M,KO/TKO,Punches to Head At Distance,1,3:46,http://ufcstats.com/fight-details/866729ea2ceddb25
UFC 227: Dillashaw vs. Garbrandt 2,Blake Grice,Danielle Taylor,Zhang Weili,Zhang Weili,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5d8a1daadda47ace
UFC 227: Dillashaw vs. Garbrandt 2,Frank Trigg,Marlon Vera,Wulijiburen,Marlon Vera,3,F,Bantamweight,M,KO/TKO,Punch to Body At Distance,2,4:53,http://ufcstats.com/fight-details/8e971c1ec4b981cc
UFC Fight Night: Alvarez vs. Poirier 2,Marc Goddard,Eddie Alvarez,Dustin Poirier,Dustin Poirier,5,F,Lightweight,M,KO/TKO,Punches to Head At Distance,2,4:05,http://ufcstats.com/fight-details/bd1fc4ff619f4e61
UFC Fight Night: Alvarez vs. Poirier 2,Yves Lavigne,Jose Aldo,Jeremy Stephens,Jose Aldo,3,F,Featherweight,M,KO/TKO,Punches to Body At Distance,1,4:19,http://ufcstats.com/fight-details/6b47093b62155478
UFC Fight Night: Alvarez vs. Poirier 2,Keith Peterson,Joanna Jedrzejczyk,Tecia Pennington,Joanna Jedrzejczyk,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0b2ae6c368369d1b
UFC Fight Night: Alvarez vs. Poirier 2,,Alexander Hernandez,Olivier Aubin-Mercier,Alexander Hernandez,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ef2c7bfced561374
UFC Fight Night: Alvarez vs. Poirier 2,Keith Peterson,Jordan Mein,Alex Morono,Jordan Mein,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/77be83973766e104
UFC Fight Night: Alvarez vs. Poirier 2,Yves Lavigne,Hakeem Dawodu,Austin Arnett,Hakeem Dawodu,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/11c851a73ffb55ba
